x,y,x1,y1
35791,1800,35791,0
35792,1800,35792,0
35793,1800,35793,0
35794,1800,35794,0
35795,1800,35795,0
35796,1800,35796,0
35797,1800,35797,0
35798,1800,35798,0
35799,1800,35799,0
35800,1800,35800,0
35801,1800,35801,0
35802,1800,35802,0
35803,1800,35803,0
35804,1800,35804,0
35805,1800,35805,0
35806,1800,35806,0
35807,1800,35807,0
35808,1800,35808,0
35809,1800,35809,0
35810,1800,35810,0
35811,1800,35811,0
35812,1800,35812,0
35813,1800,35813,0
35814,1800,35814,0
35815,1800,35815,0
35816,1800,35816,0
35817,1800,35817,0
35818,1800,35818,0
35819,1800,35819,0
35820,1800,35820,0
35821,1800,35821,0
35822,1800,35822,0
35823,1800,35823,0
35824,1800,35824,0
35825,1800,35825,0
35826,1800,35826,0
35827,1800,35827,0
35828,1800,35828,0
35829,1800,35829,0
35830,1800,35830,0
35831,1800,35831,0
35832,1800,35832,0
35833,1800,35833,0
35834,1800,35834,0
35835,1800,35835,0
35836,1800,35836,0
35837,1800,35837,0
35838,1800,35838,0
35839,1800,35839,0
35840,1800,35840,0
35841,1800,35841,0
35842,1800,35842,0
35843,1800,35843,0
35844,1800,35844,0
35845,1800,35845,0
35846,1800,35846,0
35847,1800,35847,0
35848,1800,35848,0
35849,1800,35849,0
35850,1800,35850,0
35851,1800,35851,0
35852,1800,35852,0
35853,1800,35853,0
35854,1800,35854,0
35855,1800,35855,0
35856,1800,35856,0
35857,1800,35857,0
35858,1800,35858,0
35859,1800,35859,0
35860,1800,35860,0
35861,1800,35861,0
35862,1800,35862,0
35863,1800,35863,0
35864,1800,35864,0
35865,1800,35865,0
35866,1800,35866,0
35867,1800,35867,0
35868,1800,35868,0
35869,1800,35869,0
35870,1800,35870,0
35871,1800,35871,0
35872,1800,35872,0
35873,1800,35873,0
35874,1800,35874,0
35875,1800,35875,0
35876,1800,35876,0
35877,1800,35877,0
35878,1800,35878,0
35879,1800,35879,0
35880,1800,35880,0
35881,1800,35881,0
35882,1800,35882,0
35883,1800,35883,0
35884,1800,35884,0
35885,1800,35885,0
35886,1800,35886,0
35887,1800,35887,0
35888,1800,35888,0
35889,1800,35889,0
35890,1800,35890,0
35891,1800,35891,0
35892,1850,35892,0
35893,1850,35893,0
35894,1850,35894,0
35895,1850,35895,0
35896,1850,35896,0
35897,1850,35897,0
35898,1850,35898,0
35899,1850,35899,0
35900,1850,35900,0
35901,1850,35901,0
35902,1850,35902,0
35903,1850,35903,0
35904,1850,35904,0
35905,1850,35905,0
35906,1850,35906,0
35907,1850,35907,0
35908,1850,35908,0
35909,1850,35909,0
35910,1850,35910,0
35911,1850,35911,0
35912,1850,35912,0
35913,1850,35913,0
35914,1850,35914,0
35915,1850,35915,0
35916,1850,35916,0
35917,1850,35917,0
35918,1850,35918,0
35919,1850,35919,0
35920,1850,35920,0
35921,1850,35921,0
35922,1850,35922,0
35923,1850,35923,0
35924,1850,35924,0
35925,1850,35925,0
35926,1850,35926,0
35927,1850,35927,0
35928,1850,35928,0
35929,1850,35929,0
35930,1850,35930,0
35931,1850,35931,0
35932,1850,35932,0
35933,1850,35933,0
35934,1850,35934,0
35935,1850,35935,0
35936,1850,35936,0
35937,1850,35937,0
35938,1850,35938,0
35939,1850,35939,0
35940,1850,35940,0
35941,1850,35941,0
35942,1850,35942,0
35943,1850,35943,0
35944,1850,35944,0
35945,1850,35945,0
35946,1850,35946,0
35947,1850,35947,0
35948,1850,35948,0
35949,1850,35949,0
35950,1850,35950,0
35951,1850,35951,0
35952,1850,35952,0
35953,1850,35953,0
35954,1850,35954,0
35955,1850,35955,0
35956,1850,35956,0
35957,1850,35957,0
35958,1850,35958,0
35959,1850,35959,0
35960,1850,35960,0
35961,1850,35961,0
35962,1850,35962,0
35963,1850,35963,0
35964,1850,35964,0
35965,1850,35965,0
35966,1850,35966,0
35967,1850,35967,0
35968,1850,35968,0
35969,1850,35969,0
35970,1850,35970,0
35971,1850,35971,0
35972,1850,35972,0
35973,1850,35973,0
35974,1850,35974,0
35975,1850,35975,0
35976,1850,35976,0
35977,1850,35977,0
35978,1850,35978,0
35979,1850,35979,0
35980,1850,35980,0
35981,1850,35981,0
35982,1850,35982,0
35983,1850,35983,0
35984,1850,35984,0
35985,1850,35985,0
35986,1850,35986,0
35987,1850,35987,0
35988,1850,35988,0
35989,1850,35989,0
35990,1850,35990,0
35991,1850,35991,0
35992,1850,35992,0
35993,1850,35993,0
35994,1850,35994,0
35995,1850,35995,0
35996,1850,35996,0
35997,1850,35997,0
35998,1850,35998,0
35999,1850,35999,0
36000,1850,36000,0
36001,1850,36001,0
36002,1850,36002,0
36003,1850,36003,0
36004,1850,36004,0
36005,1850,36005,0
36006,1850,36006,0
36007,1850,36007,0
36008,1850,36008,0
36009,1850,36009,0
36010,1850,36010,0
36011,1850,36011,0
36012,1850,36012,0
36013,1850,36013,0
36014,1850,36014,0
36015,1850,36015,0
36016,1850,36016,0
36017,1850,36017,0
36018,1850,36018,0
36019,1850,36019,0
36020,1850,36020,0
36021,1850,36021,0
36022,1850,36022,0
36023,1850,36023,0
36024,1850,36024,0
36025,1850,36025,0
36026,1850,36026,0
36027,1850,36027,0
36028,1850,36028,0
36029,1850,36029,0
36030,1850,36030,0
36031,1850,36031,0
36032,1850,36032,0
36033,1850,36033,0
36034,1850,36034,0
36035,1850,36035,0
36036,1850,36036,0
36037,1850,36037,0
36038,1850,36038,0
36039,1850,36039,0
36040,1850,36040,0
36041,1850,36041,0
36042,1850,36042,0
36043,1850,36043,0
36044,1850,36044,0
36045,1850,36045,0
36046,1850,36046,0
36047,1850,36047,0
36048,1850,36048,0
36049,1850,36049,0
36050,1850,36050,0
36051,1850,36051,0
36052,1850,36052,0
36053,1850,36053,0
36054,1850,36054,0
36055,1850,36055,0
36056,1850,36056,0
36057,1850,36057,0
36058,1850,36058,0
36059,1850,36059,0
36060,1850,36060,0
36061,1850,36061,0
36062,1850,36062,0
36063,1850,36063,0
36064,1850,36064,0
36065,1850,36065,0
36066,1850,36066,0
36067,1850,36067,0
36068,1850,36068,0
36069,1850,36069,0
36070,1850,36070,0
36071,1850,36071,0
36072,1850,36072,0
36073,1850,36073,0
36074,1850,36074,0
36075,1850,36075,0
36076,1850,36076,0
36077,1850,36077,0
36078,1850,36078,0
36079,1850,36079,0
36080,1850,36080,0
36081,1850,36081,0
36082,1850,36082,0
36083,1850,36083,0
36084,1850,36084,0
36085,1850,36085,0
36086,1850,36086,0
36087,1850,36087,0
36088,1850,36088,0
36089,1850,36089,0
36090,1850,36090,0
36091,1850,36091,0
36092,1850,36092,0
36093,1850,36093,0
36094,1850,36094,0
36095,1850,36095,0
36096,1850,36096,0
36097,1850,36097,0
36098,1850,36098,0
36099,1850,36099,0
36100,1850,36100,0
36101,1850,36101,0
36102,1850,36102,0
36103,1850,36103,0
36104,1850,36104,0
36105,1850,36105,0
36106,1850,36106,0
36107,1850,36107,0
36108,1850,36108,0
36109,1850,36109,0
36110,1850,36110,0
36111,1850,36111,0
36112,1850,36112,0
36113,1850,36113,0
36114,1850,36114,0
36115,1850,36115,0
36116,1850,36116,0
36117,1850,36117,0
36118,1850,36118,0
36119,1850,36119,0
36120,1850,36120,0
36121,1850,36121,0
36122,1850,36122,0
36123,1850,36123,0
36124,1850,36124,0
36125,1850,36125,0
36126,1850,36126,0
36127,1850,36127,0
36128,1850,36128,0
36129,1850,36129,0
36130,1850,36130,0
36131,1850,36131,0
36132,1850,36132,0
36133,1850,36133,0
36134,1850,36134,0
36135,1850,36135,0
36136,1850,36136,0
36137,1850,36137,0
36138,1850,36138,0
36139,1850,36139,0
36140,1850,36140,0
36141,1850,36141,0
36142,1850,36142,0
36143,1850,36143,0
36144,1850,36144,0
36145,1850,36145,0
36146,1850,36146,0
36147,1850,36147,0
36148,1850,36148,0
36149,1850,36149,0
36150,1850,36150,0
36151,1850,36151,0
36152,1850,36152,0
36153,1850,36153,0
36154,1850,36154,0
36155,1850,36155,0
36156,1850,36156,0
36157,1850,36157,0
36158,1850,36158,0
36159,1850,36159,0
36160,1850,36160,0
36161,1850,36161,0
36162,1850,36162,0
36163,1850,36163,0
36164,1850,36164,0
36165,1850,36165,0
36166,1850,36166,0
36167,1850,36167,0
36168,1850,36168,0
36169,1850,36169,0
36170,1850,36170,0
36171,1850,36171,0
36172,1850,36172,0
36173,1850,36173,0
36174,1850,36174,0
36175,1850,36175,0
36176,1850,36176,0
36177,1850,36177,0
36178,1850,36178,0
36179,1850,36179,0
36180,1850,36180,0
36181,1850,36181,0
36182,1850,36182,0
36183,1850,36183,0
36184,1850,36184,0
36185,1850,36185,0
36186,1850,36186,0
36187,1850,36187,0
36188,1850,36188,0
36189,1850,36189,0
36190,1850,36190,0
36191,1850,36191,0
36192,1850,36192,0
36193,1850,36193,0
36194,1850,36194,0
36195,1850,36195,0
36196,1850,36196,0
36197,1850,36197,0
36198,1850,36198,0
36199,1850,36199,0
36200,1850,36200,0
36201,1850,36201,0
36202,1850,36202,0
36203,1850,36203,0
36204,1850,36204,0
36205,1850,36205,0
36206,1850,36206,0
36207,1850,36207,0
36208,1850,36208,0
36209,1850,36209,0
36210,1850,36210,0
36211,1850,36211,0
36212,1850,36212,0
36213,1850,36213,0
36214,1850,36214,0
36215,1850,36215,0
36216,1850,36216,0
36217,1850,36217,0
36218,1850,36218,0
36219,1850,36219,0
36220,1850,36220,0
36221,1850,36221,0
36222,1850,36222,0
36223,1850,36223,0
36224,1850,36224,0
36225,1850,36225,0
36226,1850,36226,0
36227,1850,36227,0
36228,1850,36228,0
36229,1850,36229,0
36230,1850,36230,0
36231,1850,36231,0
36232,1850,36232,0
36233,1850,36233,0
36234,1850,36234,0
36235,1850,36235,0
36236,1850,36236,0
36237,1850,36237,0
36238,1850,36238,0
36239,1850,36239,0
36240,1850,36240,0
36241,1850,36241,0
36242,1850,36242,0
36243,1850,36243,0
36244,1850,36244,0
36245,1850,36245,0
36246,1850,36246,0
36247,1850,36247,0
36248,1850,36248,0
36249,1850,36249,0
36250,1850,36250,0
36251,1850,36251,0
36252,1850,36252,0
36253,1850,36253,0
36254,1850,36254,0
36255,1850,36255,0
36256,1850,36256,0
36257,1850,36257,0
36258,1850,36258,0
36259,1850,36259,0
36260,1850,36260,0
36261,1850,36261,0
36262,1850,36262,0
36263,1850,36263,0
36264,1850,36264,0
36265,1850,36265,0
36266,1850,36266,0
36267,1850,36267,0
36268,1850,36268,0
36269,1850,36269,0
36270,1850,36270,0
36271,1850,36271,0
36272,1850,36272,0
36273,1850,36273,0
36274,1850,36274,0
36275,1850,36275,0
36276,1850,36276,0
36277,1850,36277,0
36278,1850,36278,0
36279,1850,36279,0
36280,1850,36280,0
36281,1850,36281,0
36282,1850,36282,0
36283,1850,36283,0
36284,1850,36284,0
36285,1850,36285,0
36286,1850,36286,0
36287,1850,36287,0
36288,1850,36288,0
36289,1850,36289,0
36290,1850,36290,0
36291,1850,36291,0
36292,1850,36292,0
36293,1850,36293,0
36294,1850,36294,0
36295,1850,36295,0
36296,1850,36296,0
36297,1850,36297,0
36298,1850,36298,0
36299,1850,36299,0
36300,1850,36300,0
36301,1850,36301,0
36302,1850,36302,0
36303,1850,36303,0
36304,1850,36304,0
36305,1850,36305,0
36306,1850,36306,0
36307,1850,36307,0
36308,1850,36308,0
36309,1850,36309,0
36310,1850,36310,0
36311,1850,36311,0
36312,1850,36312,0
36313,1850,36313,0
36314,1850,36314,0
36315,1850,36315,0
36316,1850,36316,0
36317,1850,36317,0
36318,1850,36318,0
36319,1850,36319,0
36320,1850,36320,0
36321,1850,36321,0
36322,1850,36322,0
36323,1850,36323,0
36324,1850,36324,0
36325,1850,36325,0
36326,1850,36326,0
36327,1850,36327,0
36328,1850,36328,0
36329,1850,36329,0
36330,1850,36330,0
36331,1850,36331,0
36332,1850,36332,0
36333,1850,36333,0
36334,1850,36334,0
36335,1850,36335,0
36336,1850,36336,0
36337,1850,36337,0
36338,1850,36338,0
36339,1850,36339,0
36340,1850,36340,0
36341,1850,36341,0
36342,1850,36342,0
36343,1850,36343,0
36344,1850,36344,0
36345,1850,36345,0
36346,1850,36346,0
36347,1850,36347,0
36348,1850,36348,0
36349,1850,36349,0
36350,1850,36350,0
36351,1850,36351,0
36352,1850,36352,0
36353,1850,36353,0
36354,1850,36354,0
36355,1850,36355,0
36356,1850,36356,0
36357,1850,36357,0
36358,1850,36358,0
36359,1850,36359,0
36360,1850,36360,0
36361,1850,36361,0
36362,1850,36362,0
36363,1850,36363,0
36364,1850,36364,0
36365,1850,36365,0
36366,1850,36366,0
36367,1850,36367,0
36368,1850,36368,0
36369,1850,36369,0
36370,1850,36370,0
36371,1850,36371,0
36372,1850,36372,0
36373,1850,36373,0
36374,1850,36374,0
36375,1850,36375,0
36376,1850,36376,0
36377,1850,36377,0
36378,1850,36378,0
36379,1850,36379,0
36380,1850,36380,0
36381,1850,36381,0
36382,1850,36382,0
36383,1850,36383,0
36384,1850,36384,0
36385,1850,36385,0
36386,1850,36386,0
36387,1850,36387,0
36388,1850,36388,0
36389,1850,36389,0
36390,1850,36390,0
36391,1850,36391,0
36392,1850,36392,0
36393,1850,36393,0
36394,1850,36394,0
36395,1850,36395,0
36396,1850,36396,0
36397,1850,36397,0
36398,1900,36398,0
36399,1900,36399,0
36400,1900,36400,0
36401,1900,36401,0
36402,1900,36402,0
36403,1900,36403,0
36404,1900,36404,0
36405,1900,36405,0
36406,1900,36406,0
36407,1900,36407,0
36408,1900,36408,0
36409,1900,36409,0
36410,1900,36410,0
36411,1900,36411,0
36412,1900,36412,0
36413,1900,36413,0
36414,1900,36414,0
36415,1900,36415,0
36416,1900,36416,0
36417,1900,36417,0
36418,1900,36418,0
36419,1900,36419,0
36420,1900,36420,0
36421,1900,36421,0
36422,1900,36422,0
36423,1900,36423,0
36424,1900,36424,0
36425,1900,36425,0
36426,1900,36426,0
36427,1900,36427,0
36428,1900,36428,0
36429,1900,36429,0
36430,1900,36430,0
36431,1900,36431,0
36432,1900,36432,0
36433,1900,36433,0
36434,1900,36434,0
36435,1900,36435,0
36436,1900,36436,0
36437,1900,36437,0
36438,1900,36438,0
36439,1900,36439,0
36440,1900,36440,0
36441,1900,36441,0
36442,1900,36442,0
36443,1900,36443,0
36444,1900,36444,0
36445,1900,36445,0
36446,1900,36446,0
36447,1900,36447,0
36448,1900,36448,0
36449,1900,36449,0
36450,1900,36450,0
36451,1900,36451,0
36452,1900,36452,0
36453,1900,36453,0
36454,1900,36454,0
36455,1900,36455,0
36456,1900,36456,0
36457,1900,36457,0
36458,1900,36458,0
36459,1900,36459,0
36460,1900,36460,0
36461,1900,36461,0
36462,1900,36462,0
36463,1900,36463,0
36464,1900,36464,0
36465,1900,36465,0
36466,1900,36466,0
36467,1900,36467,0
36468,1900,36468,0
36469,1900,36469,0
36470,1900,36470,0
36471,1900,36471,0
36472,1900,36472,0
36473,1900,36473,0
36474,1900,36474,0
36475,1900,36475,0
36476,1900,36476,0
36477,1900,36477,0
36478,1900,36478,0
36479,1900,36479,0
36480,1900,36480,0
36481,1900,36481,0
36482,1900,36482,0
36483,1900,36483,0
36484,1900,36484,0
36485,1900,36485,0
36486,1900,36486,0
36487,1900,36487,0
36488,1900,36488,0
36489,1900,36489,0
36490,1900,36490,0
36491,1900,36491,0
36492,1900,36492,0
36493,1900,36493,0
36494,1900,36494,0
36495,1900,36495,0
36496,1900,36496,0
36497,1900,36497,0
36498,1900,36498,0
36499,1900,36499,0
36500,1900,36500,0
36501,1900,36501,0
36502,1900,36502,0
36503,1900,36503,0
36504,1900,36504,0
36505,1900,36505,0
36506,1900,36506,0
36507,1900,36507,0
36508,1900,36508,0
36509,1900,36509,0
36510,1900,36510,0
36511,1900,36511,0
36512,1900,36512,0
36513,1900,36513,0
36514,1900,36514,0
36515,1900,36515,0
36516,1900,36516,0
36517,1900,36517,0
36518,1900,36518,0
36519,1900,36519,0
36520,1900,36520,0
36521,1900,36521,0
36522,1900,36522,0
36523,1900,36523,0
36524,1900,36524,0
36525,1900,36525,0
36526,1900,36526,0
36527,1900,36527,0
36528,1900,36528,0
36529,1900,36529,0
36530,1900,36530,0
36531,1900,36531,0
36532,1900,36532,0
36533,1900,36533,0
36534,1900,36534,0
36535,1900,36535,0
36536,1900,36536,0
36537,1900,36537,0
36538,1900,36538,0
36539,1900,36539,0
36540,1900,36540,0
36541,1900,36541,0
36542,1900,36542,0
36543,1900,36543,0
36544,1900,36544,0
36545,1900,36545,0
36546,1900,36546,0
36547,1900,36547,0
36548,1900,36548,0
36549,1900,36549,0
36550,1900,36550,0
36551,1900,36551,0
36552,1900,36552,0
36553,1900,36553,0
36554,1900,36554,0
36555,1900,36555,0
36556,1900,36556,0
36557,1900,36557,0
36558,1900,36558,0
36559,1900,36559,0
36560,1900,36560,0
36561,1900,36561,0
36562,1900,36562,0
36563,1900,36563,0
36564,1900,36564,0
36565,1900,36565,0
36566,1900,36566,0
36567,1900,36567,0
36568,1900,36568,0
36569,1900,36569,0
36570,1900,36570,0
36571,1900,36571,0
36572,1900,36572,0
36573,1900,36573,0
36574,1900,36574,0
36575,1900,36575,0
36576,1900,36576,0
36577,1900,36577,0
36578,1900,36578,0
36579,1900,36579,0
36580,1900,36580,0
36581,1900,36581,0
36582,1900,36582,0
36583,1900,36583,0
36584,1900,36584,0
36585,1900,36585,0
36586,1900,36586,0
36587,1900,36587,0
36588,1900,36588,0
36589,1900,36589,0
36590,1900,36590,0
36591,1900,36591,0
36592,1900,36592,0
36593,1900,36593,0
36594,1900,36594,0
36595,1900,36595,0
36596,1900,36596,0
36597,1900,36597,0
36598,1900,36598,0
36599,1900,36599,0
36600,1900,36600,0
36601,1900,36601,0
36602,1900,36602,0
36603,1900,36603,0
36604,1900,36604,0
36605,1900,36605,0
36606,1900,36606,0
36607,1900,36607,0
36608,1900,36608,0
36609,1900,36609,0
36610,1900,36610,0
36611,1900,36611,0
36612,1900,36612,0
36613,1900,36613,0
36614,1900,36614,0
36615,1900,36615,0
36616,1900,36616,0
36617,1900,36617,0
36618,1900,36618,0
36619,1900,36619,0
36620,1900,36620,0
36621,1900,36621,0
36622,1900,36622,0
36623,1900,36623,0
36624,1900,36624,0
36625,1900,36625,0
36626,1900,36626,0
36627,1900,36627,0
36628,1900,36628,0
36629,1900,36629,0
36630,1900,36630,0
36631,1900,36631,0
36632,1900,36632,0
36633,1900,36633,0
36634,1900,36634,0
36635,1900,36635,0
36636,1900,36636,0
36637,1900,36637,0
36638,1900,36638,0
36639,1900,36639,0
36640,1900,36640,0
36641,1900,36641,0
36642,1900,36642,0
36643,1900,36643,0
36644,1900,36644,0
36645,1900,36645,0
36646,1900,36646,0
36647,1900,36647,0
36648,1900,36648,0
36649,1900,36649,0
36650,1900,36650,0
36651,1900,36651,0
36652,1900,36652,0
36653,1900,36653,0
36654,1900,36654,0
36655,1900,36655,0
36656,1900,36656,0
36657,1900,36657,0
36658,1900,36658,0
36659,1900,36659,0
36660,1900,36660,0
36661,1900,36661,0
36662,1900,36662,0
36663,1900,36663,0
36664,1900,36664,0
36665,1900,36665,0
36666,1900,36666,0
36667,1900,36667,0
36668,1900,36668,0
36669,1900,36669,0
36670,1900,36670,0
36671,1900,36671,0
36672,1900,36672,0
36673,1900,36673,0
36674,1900,36674,0
36675,1900,36675,0
36676,1900,36676,0
36677,1900,36677,0
36678,1900,36678,0
36679,1900,36679,0
36680,1900,36680,0
36681,1900,36681,0
36682,1900,36682,0
36683,1900,36683,0
36684,1900,36684,0
36685,1900,36685,0
36686,1900,36686,0
36687,1900,36687,0
36688,1900,36688,0
36689,1900,36689,0
36690,1900,36690,0
36691,1900,36691,0
36692,1900,36692,0
36693,1900,36693,0
36694,1900,36694,0
36695,1900,36695,0
36696,1900,36696,0
36697,1900,36697,0
36698,1900,36698,0
36699,1900,36699,0
36700,1900,36700,0
36701,1900,36701,0
36702,1900,36702,0
36703,1900,36703,0
36704,1900,36704,0
36705,1900,36705,0
36706,1900,36706,0
36707,1900,36707,0
36708,1900,36708,0
36709,1900,36709,0
36710,1900,36710,0
36711,1900,36711,0
36712,1900,36712,0
36713,1900,36713,0
36714,1900,36714,0
36715,1900,36715,0
36716,1900,36716,0
36717,1900,36717,0
36718,1900,36718,0
36719,1900,36719,0
36720,1900,36720,0
36721,1900,36721,0
36722,1900,36722,0
36723,1900,36723,0
36724,1900,36724,0
36725,1900,36725,0
36726,1900,36726,0
36727,1900,36727,0
36728,1900,36728,0
36729,1900,36729,0
36730,1900,36730,0
36731,1900,36731,0
36732,1900,36732,0
36733,1900,36733,0
36734,1900,36734,0
36735,1900,36735,0
36736,1900,36736,0
36737,1900,36737,0
36738,1900,36738,0
36739,1900,36739,0
36740,1900,36740,0
36741,1900,36741,0
36742,1900,36742,0
36743,1900,36743,0
36744,1900,36744,0
36745,1900,36745,0
36746,1900,36746,0
36747,1900,36747,0
36748,1900,36748,0
36749,1900,36749,0
36750,1900,36750,0
36751,1900,36751,0
36752,1900,36752,0
36753,1900,36753,0
36754,1900,36754,0
36755,1900,36755,0
36756,1900,36756,0
36757,1900,36757,0
36758,1900,36758,0
36759,1900,36759,0
36760,1900,36760,0
36761,1900,36761,0
36762,1900,36762,0
36763,1900,36763,0
36764,1900,36764,0
36765,1900,36765,0
36766,1900,36766,0
36767,1900,36767,0
36768,1900,36768,0
36769,1900,36769,0
36770,1900,36770,0
36771,1900,36771,0
36772,1900,36772,0
36773,1900,36773,0
36774,1900,36774,0
36775,1900,36775,0
36776,1900,36776,0
36777,1900,36777,0
36778,1900,36778,0
36779,1900,36779,0
36780,1900,36780,0
36781,1900,36781,0
36782,1900,36782,0
36783,1900,36783,0
36784,1900,36784,0
36785,1900,36785,0
36786,1900,36786,0
36787,1900,36787,0
36788,1900,36788,0
36789,1900,36789,0
36790,1900,36790,0
36791,1900,36791,0
36792,1900,36792,0
36793,1900,36793,0
36794,1900,36794,0
36795,1900,36795,0
36796,1900,36796,0
36797,1900,36797,0
36798,1900,36798,0
36799,1900,36799,0
36800,1900,36800,0
36801,1900,36801,0
36802,1900,36802,0
36803,1900,36803,0
36804,1900,36804,0
36805,1900,36805,0
36806,1900,36806,0
36807,1900,36807,0
36808,1900,36808,0
36809,1900,36809,0
36810,1900,36810,0
36811,1900,36811,0
36812,1900,36812,0
36813,1900,36813,0
36814,1900,36814,0
36815,1900,36815,0
36816,1900,36816,0
36817,1900,36817,0
36818,1900,36818,0
36819,1900,36819,0
36820,1900,36820,0
36821,1900,36821,0
36822,1900,36822,0
36823,1900,36823,0
36824,1900,36824,0
36825,1900,36825,0
36826,1900,36826,0
36827,1900,36827,0
36828,1900,36828,0
36829,1900,36829,0
36830,1900,36830,0
36831,1900,36831,0
36832,1900,36832,0
36833,1900,36833,0
36834,1900,36834,0
36835,1900,36835,0
36836,1900,36836,0
36837,1900,36837,0
36838,1900,36838,0
36839,1900,36839,0
36840,1900,36840,0
36841,1900,36841,0
36842,1900,36842,0
36843,1900,36843,0
36844,1900,36844,0
36845,1900,36845,0
36846,1900,36846,0
36847,1900,36847,0
36848,1900,36848,0
36849,1900,36849,0
36850,1900,36850,0
36851,1900,36851,0
36852,1900,36852,0
36853,1900,36853,0
36854,1900,36854,0
36855,1900,36855,0
36856,1900,36856,0
36857,1900,36857,0
36858,1900,36858,0
36859,1900,36859,0
36860,1900,36860,0
36861,1900,36861,0
36862,1900,36862,0
36863,1900,36863,0
36864,1900,36864,0
36865,1900,36865,0
36866,1900,36866,0
36867,1900,36867,0
36868,1900,36868,0
36869,1900,36869,0
36870,1900,36870,0
36871,1900,36871,0
36872,1900,36872,0
36873,1900,36873,0
36874,1900,36874,0
36875,1900,36875,0
36876,1900,36876,0
36877,1900,36877,0
36878,1900,36878,0
36879,1900,36879,0
36880,1900,36880,0
36881,1900,36881,0
36882,1900,36882,0
36883,1900,36883,0
36884,1900,36884,0
36885,1900,36885,0
36886,1900,36886,0
36887,1900,36887,0
36888,1900,36888,0
36889,1900,36889,0
36890,1900,36890,0
36891,1900,36891,0
36892,1900,36892,0
36893,1900,36893,0
36894,1900,36894,0
36895,1900,36895,0
36896,1900,36896,0
36897,1900,36897,0
36898,1900,36898,0
36899,1900,36899,0
36900,1900,36900,0
36901,1900,36901,0
36902,1900,36902,0
36903,1900,36903,0
36904,1900,36904,0
36905,1900,36905,0
36906,1900,36906,0
36907,1900,36907,0
36908,1900,36908,0
36909,1900,36909,0
36910,1900,36910,0
36911,1900,36911,0
36912,1900,36912,0
36913,1900,36913,0
36914,1900,36914,0
36915,1900,36915,0
36916,1900,36916,0
36917,1900,36917,0
36918,1900,36918,0
36919,1900,36919,0
36920,1900,36920,0
36921,1900,36921,0
36922,1900,36922,0
36923,1900,36923,0
36924,1900,36924,0
36925,1900,36925,0
36926,1900,36926,0
36927,1900,36927,0
36928,1900,36928,0
36929,1900,36929,0
36930,1900,36930,0
36931,1900,36931,0
36932,1900,36932,0
36933,1900,36933,0
36934,1900,36934,0
36935,1900,36935,0
36936,1900,36936,0
36937,1900,36937,0
36938,1900,36938,0
36939,1900,36939,0
36940,1900,36940,0
36941,1900,36941,0
36942,1900,36942,0
36943,1900,36943,0
36944,1900,36944,0
36945,1900,36945,0
36946,1900,36946,0
36947,1900,36947,0
36948,1900,36948,0
36949,1900,36949,0
36950,1900,36950,0
36951,1900,36951,0
36952,1900,36952,0
36953,1900,36953,0
36954,1900,36954,0
36955,1900,36955,0
36956,1900,36956,0
36957,1900,36957,0
36958,1900,36958,0
36959,1900,36959,0
36960,1900,36960,0
36961,1900,36961,0
36962,1900,36962,0
36963,1900,36963,0
36964,1900,36964,0
36965,1900,36965,0
36966,1900,36966,0
36967,1900,36967,0
36968,1900,36968,0
36969,1900,36969,0
36970,1900,36970,0
36971,1900,36971,0
36972,1900,36972,0
36973,1900,36973,0
36974,1900,36974,0
36975,1900,36975,0
36976,1900,36976,0
36977,1900,36977,0
36978,1900,36978,0
36979,1900,36979,0
36980,1900,36980,0
36981,1900,36981,0
36982,1900,36982,0
36983,1900,36983,0
36984,1900,36984,0
36985,1900,36985,0
36986,1900,36986,0
36987,1900,36987,0
36988,1900,36988,0
36989,1900,36989,0
36990,1900,36990,0
36991,1900,36991,0
36992,1900,36992,0
36993,1900,36993,0
36994,1900,36994,0
36995,1900,36995,0
36996,1900,36996,0
36997,1900,36997,0
36998,1900,36998,0
36999,1900,36999,0
37000,1900,37000,0
37001,1900,37001,0
37002,1900,37002,0
37003,1900,37003,0
37004,1900,37004,0
37005,1900,37005,0
37006,1900,37006,0
37007,1900,37007,0
37008,1900,37008,0
37009,1900,37009,0
37010,1900,37010,0
37011,1900,37011,0
37012,1900,37012,0
37013,1900,37013,0
37014,1900,37014,0
37015,1900,37015,0
37016,1900,37016,0
37017,1900,37017,0
37018,1900,37018,0
37019,1900,37019,0
37020,1900,37020,0
37021,1900,37021,0
37022,1900,37022,0
37023,1900,37023,0
37024,1900,37024,0
37025,1900,37025,0
37026,1900,37026,0
37027,1900,37027,0
37028,1900,37028,0
37029,1900,37029,0
37030,1900,37030,0
37031,1900,37031,0
37032,1900,37032,0
37033,1900,37033,0
37034,1900,37034,0
37035,1900,37035,0
37036,1900,37036,0
37037,1900,37037,0
37038,1900,37038,0
37039,1900,37039,0
37040,1900,37040,0
37041,1900,37041,0
37042,1900,37042,0
37043,1900,37043,0
37044,1900,37044,0
37045,1900,37045,0
37046,1900,37046,0
37047,1900,37047,0
37048,1900,37048,0
37049,1900,37049,0
37050,1900,37050,0
37051,1900,37051,0
37052,1900,37052,0
37053,1900,37053,0
37054,1900,37054,0
37055,1900,37055,0
37056,1900,37056,0
37057,1900,37057,0
37058,1900,37058,0
37059,1900,37059,0
37060,1900,37060,0
37061,1900,37061,0
